Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,BatteryLevel,N Pkt,Yaw [degree] (V),Pitch [degree] (AP),Roll [degree] (ML),Force [N],Timestamp,ID Crutch,
,-0.073364258,-0.041503906,-0.968139648,-0.010498047,17.27294922,-25.32958984,100,10481,82,10.479574,176.43056,31,104810,257
,-0.16394043,-0.05859375,-0.95324707,-0.010009766,16.17431641,-19.10400391,100,10482,83,10.319022,176.5332,32,104820,257
,-0.238647461,-0.123413086,-0.944946289,-0.00793457,15.50292969,-9.399414063,100,10483,83,10.209055,176.61922,33,104830,257
,-0.330810547,-0.147094727,-0.939331055,-0.006347656,14.89257813,2.075195313,100,10484,83,10.1255045,176.67322,33,104840,257
,-0.423706055,-0.101806641,-0.936157227,-0.004638672,14.77050781,10.7421875,100,10485,83,10.053507,176.70312,33,104850,257
,-0.475830078,-0.037963867,-0.94128418,-0.004272461,14.16015625,17.21191406,100,10486,83,10.002091,176.68576,33,104860,257
,-0.470947266,-0.01184082,-0.915283203,-0.003051758,14.28222656,21.24023438,100,10487,82,9.948789,176.65654,34,104870,257
,-0.440673828,-0.037719727,-0.886230469,-0.003051758,15.50292969,24.65820313,100,10488,82,9.879193,176.6319,36,104880,257
,-0.408447266,-0.073608398,-0.875488281,-0.002563477,16.84570313,29.66308594,100,10489,82,9.789193,176.61983,41,104890,257
,-0.398071289,-0.073242188,-0.885131836,-0.002319336,19.16503906,32.34863281,100,10490,82,9.679184,176.6073,45,104900,257
,-0.430908203,-0.026977539,-0.951660156,-0.002563477,19.22607422,33.14208984,100,10491,81,9.568632,176.57187,48,104910,257
,-0.426513672,0.075439453,-0.984130859,-8.54E-04,19.47021484,30.15136719,100,10492,81,9.462236,176.52538,52,104920,257
,-0.346069336,0.160522461,-0.963378906,-0.001464844,20.20263672,25.02441406,100,10493,81,9.347669,176.44751,56,104930,257
,-0.301269531,0.210571289,-0.928100586,-0.001831055,20.62988281,21.05712891,100,10494,80,9.212276,176.33832,61,104940,257
,-0.263549805,0.20703125,-0.916992188,-6.10E-04,21.60644531,20.56884766,100,10495,80,9.053371,176.2211,65,104950,257
,-0.240356445,0.169189453,-0.918823242,8.54E-04,21.54541016,23.92578125,100,10496,80,8.8931465,176.10493,70,104960,257
,-0.205688477,0.104736328,-0.911987305,0.003417969,21.17919922,30.94482422,100,10497,80,8.752075,176.0122,70,104970,257
,-0.162963867,0.086303711,-0.922851563,0.006103516,20.99609375,41.19873047,100,10498,79,8.591514,175.90218,75,104980,257
,-0.120483398,0.095581055,-0.93737793,0.008300781,20.56884766,42.48046875,100,10499,79,8.2867155,175.787,78,104990,257
,-0.072631836,0.116333008,-0.965454102,0.008666992,20.38574219,38.87939453,100,10500,79,7.9590464,175.71327,84,105000,257
,-0.083984375,0.151611328,-1.005981445,0.007446289,19.40917969,31.79931641,100,10501,78,7.672617,175.61685,90,105010,257
,-0.090209961,0.177612305,-1.005371094,0.006347656,18.92089844,22.27783203,100,10502,78,7.4190626,175.5169,95,105020,257
,-0.062744141,0.205932617,-0.977416992,0.004394531,18.61572266,10.49804688,100,10503,78,7.186434,175.42009,100,105030,257
,0.003051758,0.153320313,-0.928833008,0.002075195,20.20263672,-0.915527344,100,10504,78,6.8879485,175.3737,104,105040,257
,0.010009766,0.048095703,-0.950195313,6.10E-04,22.03369141,-7.32421875,100,10505,78,6.562569,175.41347,108,105050,257
,-0.020385742,-0.014160156,-0.983154297,6.10E-04,21.72851563,-8.361816406,100,10506,78,6.2720385,175.50984,111,105060,257
,-0.03125,-0.013916016,-0.990722656,0,21.05712891,-8.728027344,100,10507,78,5.9948215,175.6087,115,105070,257
,-0.03918457,-0.017700195,-1.001342773,-0.002075195,19.89746094,-11.16943359,100,10508,78,5.734414,175.70834,118,105080,257
,-0.053833008,-0.053955078,-1.018676758,-0.003051758,18.92089844,-14.34326172,100,10509,78,5.51698,175.81847,119,105090,257
,-0.063720703,-0.095092773,-1.016357422,-0.00402832,18.12744141,-16.6015625,100,10510,79,5.325968,175.92786,121,105100,257
,-0.055541992,-0.14440918,-0.990356445,-0.005249023,18.18847656,-15.99121094,100,10511,79,5.1371846,176.02995,124,105110,257
,-0.072021484,-0.190185547,-1.004272461,-0.006225586,18.37158203,-11.90185547,100,10512,79,4.9481254,176.12291,127,105120,257
,-0.087402344,-0.251342773,-0.999267578,-0.006958008,16.84570313,-4.272460938,100,10513,79,4.784531,176.20528,131,105130,257
,-0.073608398,-0.327026367,-0.983276367,-0.006713867,16.66259766,8.422851563,100,10514,79,4.610823,176.27513,133,105140,257
,-0.122192383,-0.296630859,-1.023071289,-0.006103516,15.56396484,21.97265625,100,10515,79,4.453743,176.33762,136,105150,257
,-0.130737305,-0.203735352,-1.032958984,-0.005859375,11.90185547,35.21728516,100,10516,78,4.3273764,176.39517,139,105160,257
,-0.088256836,-0.139648438,-0.998779297,-0.006835938,11.29150391,41.62597656,100,10517,78,4.195677,176.44756,143,105170,257
,-0.099487305,-0.089477539,-1.001708984,-0.006469727,10.31494141,44.37255859,100,10518,78,4.0850377,176.49496,148,105180,257
,-0.087646484,-0.003540039,-0.985717773,-0.006591797,10.49804688,42.17529297,100,10519,77,3.9847016,176.54358,153,105190,257
,-0.084594727,0.080810547,-0.955932617,-0.007446289,11.29150391,37.29248047,100,10520,77,3.9174829,176.38997,158,105200,257
,-0.092163086,0.151489258,-0.94140625,-0.009033203,13.12255859,31.92138672,100,10521,77,3.7908194,176.21333,164,105210,257
,-0.114990234,0.111450195,-0.971557617,-0.009765625,13.97705078,27.70996094,100,10522,76,3.6858144,176.0472,169,105220,257
,-0.113769531,0.077148438,-0.990112305,-0.009521484,13.42773438,26.24511719,100,10523,76,3.6455743,175.96371,174,105230,257
,-0.088867188,0.073364258,-0.985473633,-0.009033203,12.6953125,27.95410156,100,10524,76,3.6118891,175.88475,179,105240,257
,-0.077270508,0.075439453,-0.978393555,-0.00793457,11.71875,33.32519531,100,10525,75,3.5791576,175.78899,187,105250,257
,-0.104492188,0.121337891,-0.982788086,-0.004150391,10.07080078,42.05322266,100,10526,75,3.516544,175.65244,190,105260,257
,-0.13269043,0.233032227,-0.987304688,-0.002563477,8.972167969,41.68701172,100,10527,75,3.4361987,175.5093,192,105270,257
,-0.128662109,0.353637695,-0.959838867,-0.001708984,9.460449219,33.02001953,100,10528,74,3.3416882,175.3773,195,105280,257
,-0.053588867,0.473388672,-0.881713867,-0.002441406,13.73291016,13.12255859,100,10529,74,3.1940436,175.25543,198,105290,257
,-0.081542969,0.383300781,-0.943237305,-0.002929688,17.76123047,-5.004882813,100,10530,74,3.0135956,175.14069,201,105300,257
,-0.176025391,0.237670898,-0.997802734,-0.00390625,16.47949219,-9.826660156,100,10531,74,2.9002435,175.02661,203,105310,257
,-0.109375,0.116699219,-0.946289063,-0.003417969,16.23535156,-9.887695313,100,10532,74,2.845839,174.95972,204,105320,257
,-0.071899414,0.037475586,-0.958740234,-0.002441406,18.06640625,-10.55908203,100,10533,75,2.7276435,175.05533,203,105330,257
,-0.12487793,0.033569336,-1.006835938,-0.002075195,17.82226563,-12.02392578,100,10534,75,2.6542006,175.1165,204,105340,257
,-0.154052734,-0.008300781,-1.012329102,-0.003540039,15.68603516,-10.13183594,100,10535,75,2.5868626,175.18396,205,105350,257
,-0.126708984,-0.078735352,-0.982666016,-0.003051758,15.80810547,-5.249023438,100,10536,75,2.4868283,175.27097,207,105360,257
,-0.110839844,-0.100708008,-0.987548828,-0.001953125,15.56396484,-0.854492188,100,10537,75,2.372382,175.36853,206,105370,257
,-0.109008789,-0.072509766,-0.989868164,-0.001953125,15.13671875,4.8828125,100,10538,75,2.2642193,175.46127,205,105380,257
,-0.085449219,0.027099609,-0.954223633,-0.002441406,15.99121094,9.826660156,100,10539,75,2.1496062,175.5475,204,105390,257
,-0.072998047,0.122802734,-0.977416992,-0.002441406,16.41845703,8.972167969,100,10540,75,2.0930908,175.53868,204,105400,257
,-0.065673828,0.183837891,-0.977172852,-0.003417969,16.11328125,3.295898438,100,10541,75,1.9596722,175.41235,202,105410,257
,-0.035522461,0.16784668,-0.950073242,-0.004760742,17.21191406,-2.44140625,100,10542,75,1.7933539,175.2769,202,105420,257
,-0.052368164,0.106689453,-0.962890625,-0.005737305,18.37158203,-5.920410156,100,10543,75,1.6870792,175.1622,203,105430,257
,-0.097045898,0.052612305,-0.977416992,-0.006469727,18.85986328,-9.094238281,100,10544,75,1.6130044,175.18051,201,105440,257
,-0.112182617,0.015258789,-0.969970703,-0.006225586,19.40917969,-9.460449219,100,10545,75,1.5169195,175.22151,201,105450,257
,-0.143920898,-0.008666992,-0.977294922,-0.006103516,19.40917969,-5.859375,100,10546,75,1.4188101,175.2619,201,105460,257
,-0.161376953,0.026611328,-0.970947266,-0.005737305,19.28710938,-0.793457031,100,10547,75,1.3328899,175.2751,200,105470,257
,-0.163452148,0.084228516,-0.958984375,-0.005615234,19.04296875,3.173828125,100,10548,75,1.2531954,175.25659,200,105480,257
,-0.11328125,0.075927734,-0.92980957,-0.005615234,20.01953125,3.662109375,100,10549,75,1.1632802,175.21664,199,105490,257
,0.022705078,0.03527832,-0.880981445,-0.004638672,22.76611328,2.136230469,100,10550,75,0.85130996,175.27208,201,105500,257
,-0.212036133,0.016601563,-1.108520508,-0.006835938,22.4609375,0.122070313,100,10551,75,0.73283887,175.2785,200,105510,257
,-0.13269043,-0.034301758,-1.000366211,-0.007080078,18.73779297,1.342773438,100,10552,75,0.6266089,175.32243,202,105520,257
,0.001953125,-0.071289063,-0.926757813,-0.00769043,21.17919922,3.173828125,100,10553,75,0.4162119,175.40273,202,105530,257
,9.77E-04,-0.048339844,-0.973144531,-0.007568359,20.81298828,7.629394531,100,10554,75,0.19177863,175.4782,203,105540,257
,0.009155273,0.022216797,-0.990234375,-0.006713867,19.71435547,10.7421875,100,10555,75,-0.038077667,175.55632,205,105550,257
,0.047363281,0.13269043,-0.965209961,-0.006713867,19.89746094,10.07080078,100,10556,75,-0.3159734,175.43486,206,105560,257
,0.057861328,0.259765625,-0.95324707,-0.007324219,20.56884766,5.37109375,100,10557,75,-0.56177413,175.29321,207,105570,257
,0.014038086,0.257324219,-0.955566406,-0.008056641,21.17919922,-1.892089844,100,10558,75,-0.78414047,175.14255,207,105580,257
,-0.003173828,0.229614258,-0.954711914,-0.008666992,21.78955078,-9.216308594,100,10559,75,-0.98100567,174.98659,204,105590,257
,0.007446289,0.210083008,-0.937011719,-0.009399414,22.94921875,-15.25878906,100,10560,75,-1.1883239,174.82462,202,105600,257
,-0.02331543,0.171142578,-0.961914063,-0.009765625,23.92578125,-17.82226563,100,10561,75,-1.3581511,174.671,200,105610,257
,-0.051147461,0.122802734,-0.987304688,-0.009521484,22.52197266,-18.24951172,100,10562,76,-1.4645267,174.5753,198,105620,257
,0.001342773,0.119995117,-0.95300293,-0.009521484,23.49853516,-21.97265625,100,10563,76,-1.5981902,174.43477,196,105630,257
,0.084228516,0.082397461,-0.931518555,-0.010009766,25.57373047,-25.02441406,100,10564,76,-1.9414854,174.39247,194,105640,257
,0.075439453,0.041748047,-1.016357422,-0.010742188,25.02441406,-25.14648438,100,10565,76,-2.2358444,174.41966,189,105650,257
,0.051635742,-0.049072266,-1.000366211,-0.010986328,23.55957031,-21.17919922,100,10566,77,-2.4629862,174.46907,185,105660,257
,0.069702148,-0.10559082,-0.978515625,-0.010742188,23.07128906,-13.91601563,100,10567,77,-2.6936631,174.52142,184,105670,257
,0.05456543,-0.108886719,-1.002075195,-0.009887695,22.33886719,-5.737304688,100,10568,77,-2.9151397,174.5821,180,105680,257
,0.037597656,-0.091918945,-1.007446289,-0.009521484,20.56884766,3.540039063,100,10569,77,-3.1153114,174.64938,176,105690,257
,0.053710938,-0.053710938,-0.979614258,-0.009155273,19.53125,11.90185547,100,10570,77,-3.3215203,174.72386,174,105700,257
,0.061401367,0.014526367,-0.967529297,-0.008789063,19.59228516,17.15087891,100,10571,77,-3.539332,174.80318,171,105710,257
,0.059326172,0.087646484,-0.971679688,-0.008911133,19.83642578,15.93017578,100,10572,76,-3.6574566,174.83371,168,105720,257
,0.071777344,0.147949219,-0.969360352,-0.010009766,19.95849609,12.08496094,100,10573,76,-3.8843987,174.67827,167,105730,257
,0.100097656,0.180541992,-0.974853516,-0.010375977,20.14160156,7.8125,100,10574,76,-4.1311736,174.52492,164,105740,257
,0.130126953,0.171264648,-0.943237305,-0.010864258,20.75195313,4.8828125,100,10575,76,-4.410077,174.38322,159,105750,257
,0.127197266,0.132568359,-0.947875977,-0.010620117,21.97265625,3.295898438,100,10576,76,-4.726179,174.26971,155,105760,257
,0.061523438,0.133300781,-0.976196289,-0.010742188,22.15576172,1.892089844,100,10577,76,-4.9859138,174.10843,149,105770,257
,0.01953125,0.140625,-0.97265625,-0.011108398,22.09472656,-0.671386719,100,10578,76,-5.1072125,173.99065,143,105780,257
,4.88E-04,0.132446289,-0.966064453,-0.01184082,22.52197266,-4.516601563,100,10579,76,-5.218507,173.88684,135,105790,257
,-0.020507813,0.091552734,-0.968139648,-0.012573242,23.01025391,-9.643554688,100,10580,76,-5.324451,173.8267,126,105800,257
,-0.021240234,0.040039063,-0.972412109,-0.013183594,23.4375,-10.49804688,100,10581,77,-5.446103,173.80788,116,105810,257
,-0.004882813,0.009155273,-0.965209961,-0.013671875,23.86474609,-8.972167969,100,10582,77,-5.592223,173.81122,108,105820,257
,0.013793945,-0.017089844,-0.966430664,-0.014160156,23.92578125,-5.004882813,100,10583,77,-5.76172,173.8291,99,105830,257
,0.033935547,-0.040405273,-0.965698242,-0.014160156,24.04785156,0.9765625,100,10584,77,-5.956447,173.86238,90,105840,257
,0.060424805,-0.046020508,-0.96081543,-0.014282227,23.92578125,7.751464844,100,10585,77,-6.17199,173.90744,81,105850,257
,0.075439453,-0.028808594,-0.976196289,-0.014282227,23.68164063,13.85498047,100,10586,77,-6.390183,173.95914,71,105860,257
,0.084716797,-0.007202148,-0.993530273,-0.014526367,23.19335938,18.49365234,100,10587,76,-6.614519,174.01709,62,105870,257
,0.102661133,0.015625,-1.012817383,-0.014648438,22.82714844,21.36230469,100,10588,76,-6.845796,174.08003,51,105880,257
,0.125,0.034912109,-1.032714844,-0.014892578,22.39990234,23.4375,100,10589,76,-7.094296,174.14626,42,105890,257
,0.16015625,0.040771484,-1.058105469,-0.015380859,21.85058594,24.35302734,100,10590,76,-7.3821797,174.20483,32,105900,257
,0.013427734,0.048706055,-1.241088867,-0.014770508,16.54052734,25.390625,100,10591,76,-7.471,174.21373,24,105910,257
,0.019042969,0.017944336,-1.327270508,-0.012451172,16.47949219,29.90722656,100,10592,75,-7.573671,174.25836,18,105920,257
,-0.08972168,0.034667969,-1.356567383,-0.01159668,9.948730469,35.27832031,100,10593,75,-7.601216,174.2877,12,105930,257
,-0.055053711,0.087158203,-1.328613281,-0.008911133,5.676269531,39.85595703,100,10594,74,-7.587436,174.328,8,105940,257
,-0.02355957,0.14074707,-1.292114258,-0.006958008,1.708984375,40.58837891,100,10595,74,-7.5305696,174.33508,4,105950,257
,-0.005126953,0.168579102,-1.23059082,-0.006713867,-2.807617188,36.43798828,100,10596,74,-7.4282722,174.31877,2,105960,257
,0.018310547,0.17956543,-1.179443359,-0.006835938,-7.080078125,28.3203125,100,10597,73,-7.2818084,174.27403,2,105970,257
,0.026855469,0.180053711,-1.130615234,-0.008300781,-11.59667969,13.06152344,100,10598,73,-7.0851502,174.20067,1,105980,257
,0.022949219,0.170288086,-1.10949707,-0.009887695,-18.24951172,3.112792969,100,10599,73,-6.832086,174.11511,1,105990,257
,0.002441406,0.141967773,-1.086181641,-0.010253906,-22.82714844,-4.272460938,100,10600,73,-6.511532,174.03514,0,106000,257
,-0.018066406,0.110473633,-1.071655273,-0.010009766,-27.22167969,-8.483886719,100,10601,73,-6.117373,173.98012,0,106010,257
,-0.047241211,0.091674805,-1.092407227,-0.008789063,-31.37207031,-10.37597656,100,10602,73,-5.680832,173.94325,0,106020,257
,-0.080322266,0.082641602,-1.058959961,-0.006835938,-34.79003906,-10.68115234,100,10603,73,-5.210513,173.92024,0,106030,257
,-0.10534668,0.077392578,-1.062744141,-0.005249023,-38.0859375,-9.826660156,100,10604,73,-4.7090335,173.91026,0,106040,257
,-0.118652344,0.077026367,-1.07800293,-0.002441406,-40.83251953,-8.30078125,100,10605,73,-4.1819425,173.91556,0,106050,257
,-0.118896484,0.090454102,-1.080322266,1.22E-04,-43.21289063,-6.103515625,100,10606,73,-3.6325626,173.92924,0,106060,257
,-0.114501953,0.100952148,-1.064331055,0.002319336,-46.75292969,-2.685546875,100,10607,73,-3.0619113,173.94904,0,106070,257
,-0.104980469,0.110961914,-1.054321289,0.005737305,-48.828125,-1.037597656,100,10608,73,-2.470641,173.97435,0,106080,257
,-0.085571289,0.127319336,-1.035400391,0.0078125,-50.59814453,-0.183105469,100,10609,73,-1.8542138,173.99432,1,106090,257
,-0.075927734,0.147460938,-1.005249023,0.009277344,-52.30712891,-0.671386719,100,10610,73,-1.226955,174.00143,0,106100,257
,-0.068969727,0.164672852,-0.971191406,0.010620117,-53.83300781,-2.258300781,100,10611,73,-0.5955168,173.99123,0,106110,257
,-0.058959961,0.174316406,-0.955322266,0.01159668,-55.11474609,-4.516601563,100,10612,73,0.039258435,173.97133,0,106120,257
,-0.05847168,0.180786133,-0.939819336,0.012329102,-56.21337891,-7.202148438,100,10613,73,0.6721003,173.94185,0,106130,257
,-0.063110352,0.182373047,-0.92565918,0.013061523,-57.06787109,-10.13183594,100,10614,73,1.3097967,173.91243,1,106140,257
,-0.06628418,0.183349609,-0.916259766,0.013916016,-57.80029297,-12.87841797,100,10615,73,1.9507614,173.88466,0,106150,257
,-0.073120117,0.184204102,-0.913085938,0.014892578,-58.34960938,-15.01464844,100,10616,73,2.5958436,173.86157,1,106160,257
,-0.074829102,0.201782227,-0.91394043,0.016845703,-58.53271484,-17.63916016,100,10617,74,3.2295263,173.84077,0,106170,257
,-0.082519531,0.2109375,-0.904541016,0.017700195,-58.47167969,-19.65332031,100,10618,74,3.861763,173.82735,1,106180,257
,-0.0859375,0.202514648,-0.91809082,0.018432617,-58.28857422,-21.30126953,100,10619,74,4.4885287,173.82109,1,106190,257
,-0.091796875,0.184204102,-0.919555664,0.019287109,-57.92236328,-22.4609375,100,10620,74,5.112643,173.82117,0,106200,257
,-0.100463867,0.153808594,-0.914672852,0.01940918,-57.67822266,-23.13232422,100,10621,74,5.7401395,173.82509,1,106210,257
,-0.102661133,0.140014648,-0.903076172,0.019287109,-57.37304688,-23.37646484,100,10622,74,6.369249,173.83157,0,106220,257
,-0.095703125,0.133666992,-0.91003418,0.019042969,-56.88476563,-23.13232422,100,10623,74,6.937923,173.83409,1,106230,257
,-0.097045898,0.135131836,-0.891723633,0.018432617,-56.39648438,-22.88818359,100,10624,75,7.488105,173.83817,1,106240,257
,-0.100830078,0.142944336,-0.87487793,0.01965332,-55.54199219,-23.25439453,100,10625,75,8.030715,173.8504,1,106250,257
,-0.104125977,0.135253906,-0.863525391,0.017944336,-54.99267578,-24.04785156,100,10626,75,8.561072,173.86325,1,106260,257
,-0.098144531,0.134521484,-0.870239258,0.017700195,-54.13818359,-24.71923828,100,10627,75,9.056154,173.89365,1,106270,257
,-0.104614258,0.133544922,-0.874511719,0.017089844,-53.40576172,-24.29199219,100,10628,75,9.536356,173.9231,1,106280,257
,-0.102539063,0.141113281,-0.876831055,0.016723633,-52.30712891,-23.80371094,100,10629,75,10.002149,173.9543,0,106290,257
,-0.117919922,0.154663086,-0.915161133,0.016723633,-51.33056641,-23.31542969,100,10630,76,10.468376,173.97713,0,106300,257
,-0.14050293,0.1484375,-0.937866211,0.016479492,-50.04882813,-22.64404297,100,10631,76,10.922333,173.99811,0,106310,257
,-0.146972656,0.138549805,-0.954956055,0.016479492,-48.88916016,-21.36230469,100,10632,76,11.34933,174.0302,0,106320,257
,-0.143432617,0.142456055,-0.960083008,0.016479492,-47.48535156,-19.40917969,100,10633,76,11.753716,174.06712,0,106330,257
,-0.147094727,0.142700195,-0.957275391,0.016479492,-46.26464844,-15.56396484,100,10634,76,12.142499,174.10147,0,106340,257
,-0.145263672,0.143066406,-0.959228516,0.016845703,-44.67773438,-12.75634766,100,10635,76,12.51335,174.13849,0,106350,257
,-0.139648438,0.144775391,-0.956298828,0.016357422,-43.70117188,-10.98632813,100,10636,76,12.868815,174.17468,0,106360,257
,-0.123901367,0.151733398,-0.944946289,0.015258789,-42.54150391,-10.68115234,100,10637,76,13.20455,174.20523,0,106370,257
,-0.125854492,0.150878906,-0.932617188,0.014038086,-41.74804688,-11.41357422,100,10638,76,13.533269,174.23167,0,106380,257
,-0.115112305,0.12512207,-0.9375,0.012573242,-40.77148438,-12.08496094,100,10639,77,13.844226,174.27176,0,106390,257
,-0.118408203,0.111328125,-0.947143555,0.011474609,-40.0390625,-11.84082031,100,10640,77,14.142441,174.32582,0,106400,257
,-0.121459961,0.109619141,-0.954345703,0.010742188,-39.48974609,-9.887695313,100,10641,77,14.432093,174.37999,0,106410,257
,-0.124511719,0.112792969,-0.961547852,0.010620117,-39.00146484,-6.8359375,100,10642,77,14.714215,174.42342,0,106420,257
,-0.126342773,0.122436523,-0.967773438,0.010864258,-38.45214844,-3.479003906,100,10643,77,14.988922,174.4515,0,106430,257
,-0.124023438,0.145141602,-0.97253418,0.010986328,-37.109375,0.061035156,100,10644,77,15.257444,174.45645,0,106440,257
,-0.120361328,0.165039063,-0.958496094,0.011108398,-35.82763672,0.366210938,100,10645,77,15.51848,174.4467,0,106450,257
,-0.127807617,0.175537109,-0.95703125,0.010498047,-34.36279297,-0.671386719,100,10646,77,15.763001,174.43034,0,106460,257
,-0.129394531,0.178955078,-0.965942383,0.010009766,-32.47070313,-2.807617188,100,10647,77,15.990502,174.41832,0,106470,257
,-0.135620117,0.166015625,-0.952880859,0.009277344,-30.63964844,-5.126953125,100,10648,77,16.201157,174.41136,0,106480,257
,-0.136230469,0.152954102,-0.954223633,0.008911133,-28.68652344,-6.713867188,100,10649,77,16.390022,174.41571,0,106490,257
,-0.135253906,0.145019531,-0.952880859,0.008422852,-26.79443359,-7.690429688,100,10650,77,16.55688,174.43181,0,106500,257
,-0.137084961,0.145996094,-0.955078125,0.007446289,-24.78027344,-8.483886719,100,10651,77,16.704475,174.44604,0,106510,257
,-0.151733398,0.145996094,-0.954956055,0.006958008,-22.82714844,-9.399414063,100,10652,77,16.834793,174.458,0,106520,257
,-0.150878906,0.147949219,-0.954589844,0.005004883,-19.83642578,-11.96289063,100,10653,77,16.94859,174.46844,0,106530,257
,-0.145263672,0.139404297,-0.957397461,0.003417969,-17.70019531,-14.6484375,100,10654,77,17.04071,174.49194,0,106540,257
,-0.145385742,0.125610352,-0.946044922,0.001464844,-15.38085938,-17.45605469,100,10655,77,17.099892,174.52417,0,106550,257
,-0.137939453,0.099243164,-0.932128906,-6.10E-04,-13.06152344,-19.65332031,100,10656,77,17.135315,174.56941,0,106560,257
,-0.131469727,0.061645508,-0.913085938,-0.002197266,-11.23046875,-20.62988281,100,10657,77,17.15366,174.62978,0,106570,257
,-0.116210938,0.044921875,-0.907470703,-0.003540039,-9.27734375,-20.08056641,100,10658,78,17.15381,174.69646,1,106580,257
,-0.120605469,0.039428711,-0.896240234,-0.004272461,-7.446289063,-18.24951172,100,10659,78,17.135784,174.76234,1,106590,257
,-0.129394531,0.041259766,-0.895019531,-0.005249023,-5.554199219,-15.93017578,100,10660,78,17.096712,174.8164,1,106600,257
,-0.136352539,0.043457031,-0.890625,-0.005981445,-3.41796875,-14.16015625,100,10661,78,17.034575,174.86102,0,106610,257
,-0.141357422,0.046142578,-0.889160156,-0.007080078,-1.281738281,-13.12255859,100,10662,78,16.95001,174.89642,0,106620,257
,-0.142944336,0.040527344,-0.899536133,-0.008789063,2.197265625,-12.63427734,100,10663,78,16.845125,174.93051,0,106630,257
,-0.147094727,0.037597656,-0.91418457,-0.009643555,4.577636719,-11.96289063,100,10664,79,16.703306,174.96019,0,106640,257
,-0.159667969,0.032836914,-0.927612305,-0.010131836,6.896972656,-10.00976563,100,10665,79,16.539593,174.98766,0,106650,257
,-0.167114258,0.025024414,-0.93737793,-0.010253906,8.911132813,-7.141113281,100,10666,79,16.357454,175.01534,0,106660,257
,-0.170043945,0.021240234,-0.932128906,-0.010131836,10.7421875,-3.479003906,100,10667,79,16.1577,175.03996,0,106670,257
,-0.165039063,0.026000977,-0.930908203,-0.010009766,12.26806641,0.610351563,100,10668,79,15.937565,175.05087,0,106680,257
,-0.149291992,0.028320313,-0.92565918,-0.009277344,13.61083984,4.699707031,100,10669,79,15.695418,175.04443,0,106690,257
,-0.131958008,0.033447266,-0.91418457,-0.008789063,14.52636719,8.178710938,100,10670,79,15.437664,175.0231,1,106700,257
,-0.116088867,0.04309082,-0.90612793,-0.008666992,15.44189453,11.10839844,100,10671,79,15.168343,174.98625,1,106710,257
,-0.104858398,0.05480957,-0.89453125,-0.009033203,15.86914063,11.23046875,100,10672,79,14.890121,174.936,1,106720,257
,-0.082885742,0.079711914,-0.877929688,-0.009643555,16.78466797,9.094238281,100,10673,79,14.600782,174.86758,1,106730,257
,-0.065795898,0.107421875,-0.852172852,-0.010375977,18.00537109,5.615234375,100,10674,79,14.304217,174.78217,1,106740,257
,-0.065551758,0.131713867,-0.863037109,-0.010742188,19.16503906,0.915527344,100,10675,79,14.005617,174.68813,3,106750,257
,-0.826782227,0.410766602,-2.594360352,-0.014770508,36.56005859,-1.525878906,100,10676,79,13.536969,174.5819,8,106760,257
,-0.779907227,0.120849609,-1.685180664,0.010742188,24.59716797,-14.83154297,100,10677,79,13.4112625,174.68852,14,106770,257
,-0.06652832,0.229248047,-1.223876953,-0.004760742,14.95361328,-13.00048828,100,10678,79,13.172681,174.64465,19,106780,257
,0.28503418,0.299560547,-0.800537109,-0.010131836,21.97265625,-20.08056641,100,10679,79,12.87864,174.59866,24,106790,257
,0.258544922,0.060302734,-0.826782227,-0.008789063,28.3203125,-46.14257813,100,10680,80,12.525281,174.65677,29,106800,257
,0.077148438,-0.195068359,-0.903320313,-0.011352539,25.26855469,-42.66357422,100,10681,80,12.232146,174.78111,34,106810,257
,0.046875,-0.319702148,-0.999755859,-0.00793457,23.86474609,-24.71923828,100,10682,80,11.959152,174.88875,41,106820,257
,-0.042480469,-0.258789063,-1.076660156,-0.005981445,19.89746094,-3.295898438,100,10683,80,11.713702,174.97237,46,106830,257
,-0.098632813,-0.114990234,-1.034667969,-0.005004883,15.99121094,8.361816406,100,10684,80,11.490467,175.03465,47,106840,257
,-0.054321289,0.071044922,-0.946533203,-0.004882813,15.44189453,6.774902344,100,10685,80,11.227228,175.04868,49,106850,257
,-0.106323242,0.087036133,-0.906005859,-0.006469727,16.78466797,-1.953125,100,10686,80,10.948638,175.0393,51,106860,257
,-0.215454102,0,-0.907348633,-0.008544922,17.88330078,-8.056640625,100,10687,80,10.828963,175.1185,54,106870,257
,-0.330200195,-0.131591797,-0.909057617,-0.009277344,18.61572266,-7.141113281,100,10688,81,10.715063,175.17775,58,106880,257
,-0.462890625,-0.245727539,-0.938842773,-0.009399414,19.77539063,5.493164063,100,10689,81,10.585529,175.21257,63,106890,257
,-0.605957031,-0.310546875,-1.004760742,-0.010009766,18.00537109,18.12744141,100,10690,81,10.458436,175.21431,68,106900,257
,-0.637695313,-0.314575195,-1.015869141,-0.009155273,16.41845703,32.77587891,100,10691,80,10.341083,175.1747,74,106910,257
,-0.564208984,-0.223510742,-0.958862305,-0.00793457,16.41845703,46.56982422,100,10692,80,10.217371,175.1166,81,106920,257
,-0.524536133,-0.049682617,-0.931030273,-0.006835938,16.72363281,56.45751953,100,10693,79,10.098646,175.02016,88,106930,257
